533,090442;533,954796;522,989396;485,860691;443,141642;470,501940;512,619462;497,342771;470,786003;594,690732;447,829802;450,126873;453,118547;446,809739;442,206671;
113,311871;123,273178;130,395902;130,185980;127,068821;143,846879;166,560160;171,248849;171,352092;228,280384;180,934985;191,067522;201,741375;208,350803;215,678604;
